DescAlmacenStock;Proveedor;DMarca;DFamil_N1;DFamil_N2;DFamil_N3;DFamil_N4;DFamil_N5;LVenta;Codigo_Anterior;Cod.Artículo;Artículo;RefProv;PendRecibir;Stock;StockDisp;PendServir;PRec+Stock+Disp+PServ;SumaStocks0;PrecioAdq_Artic;PrecioInvent;PVP_artic;Oferta_Compra;Oferta_Venta;PVPanterior;%MB-Stock;%MB-Stock-Oferta;UltFechaAlbCompra;UltFechaAlbVenta;ArticActivo;Obsoleto;Comprar_Stock;Comprar_Cliente;Clasificación;Ean13;Fijo_Vendedor;Val Stock x PrecioAdq_Artic;Val Stock x PrecioInvent;Val Stock x PVP_Artic
ALMACEN REPARACIONES;"ANJI XINYUE FURNITURE CO., LTD";GRANADA 2;00001 - Muebles;00057 - Asientos;00002 - Sofás;00002 - Butacas; -;Asientos;;04495000000027;SILLON RELAX POWER LIFT 3 MOTORES REPOSACABEZAS ELECTRICO  GRANADA 2 TELA MOLLY 9 GRIS;;0;2;-1;0;1;No;"228,64";"219,94";489;;449;489;"0,455772188139059";"0,40728864142539";28/11/2025;30/01/2026;S;N;S;N;IMPORTACION;;;"457,28";"439,88";978
ALMACEN REPARACIONES;"ANJI XINYUE FURNITURE CO., LTD";LOTUS;00001 - Muebles;00057 - Asientos;00002 - Sofás;00002 - Butacas; -;Asientos;;04495000000018;"SILLON RELAX MANUAL LOTUS 9909,#ACABADO EN AS1128-77 GRIS PERLA";9909;0;0;-1;0;-1;No;"94,93";"89,75";209;;;;"0,480394736842105";"0,480394736842105";02/10/2025;27/01/2026;S;N;S;N;IMPORTACION;;;0;0;0
ALMACEN REPARACIONES;"ANJI XINYUE FURNITURE CO., LTD";LOTUS;00001 - Muebles;00057 - Asientos;00002 - Sofás;00002 - Butacas; -;Asientos;;04495000000021;"SILLON RELAX POWER LIFT LOTUS 9909,#ACABADO EN AS1128-40 BEIGE";9909;0;1;1;0;2;No;"143,45";"138,45";309;;;;"0,457849514563107";"0,457849514563107";04/12/2024;28/07/2025;S;N;S;N;IMPORTACION;;;"143,45";"138,45";309
ALMACEN REPARACIONES;"ANJI XINYUE FURNITURE CO., LTD";NEW ARKO;00001 - Muebles;00057 - Asientos;00002 - Sofás;00002 - Butacas; -;Asientos;;04495000000026;"SILLON RELAX POWER LIFT NEW ARKO 2 MOTORES 9794 ,#ACABADO EN MOLLY 9 GRIS";9794;0;0;-4;0;-4;No;"205,43";"176,9";459;;419;459;"0,533662309368192";"0,489143198090692";05/11/2025;09/02/2026;S;N;S;N;IMPORTACION;;;0;0;0
ALMACEN REPARACIONES;ANTONIO ALCALA LOPEZ;VIP 2.0;00001 - Muebles;00056 - Auxiliares;00001 - Mueble Auxiliar;00006 - Mesas; -;Mueble Auxiliar;6238021-42335;01502002010469;"MESA CENTRO ELEVABLE 110X46X60 C/CRISTAL VIP 2.0 VIP2004 B,#ACABADO EN NATURAL ROBLE CLARO";VIP2004 B;0;1;1;0;2;No;"267,12";"259,11";509;;;;"0,384041060903733";"0,384041060903733";28/10/2021;07/05/2024;S;N;N;S;LIQUIDACION;;;"267,12";"259,11";509
ALMACEN REPARACIONES;AP PHOTO INDUSTRIES S.L;NINGUNA;00002 - Electrodomesticos;00011 - Electrónica de consumo;00013 - Baja Frecuencia;00006 - Altavoces; -;Electrónica de consumo;6298167;01265001010006;ALTAVOZ BATERIA BLUETOOTH SWISSGO ARA P30;ARAP30;0;1;0;0;1;No;"44,11";"43,99";"76,1";;"53,76";"76,1";"0,300553219448095";"0,009897693452381";;;S;S;N;N;LIQUIDACION;8420233000806;;"44,11";"43,99";"76,1"
ALMACEN REPARACIONES;AP PHOTO INDUSTRIES S.L;SWISS PRO;00002 - Electrodomesticos;00011 - Electrónica de consumo;00013 - Baja Frecuencia;00006 - Altavoces; -;Electrónica de consumo;6240766;01265001010000;ALTAVOZ SWISS PRO DISCO BALL LIGHT PHOENIX;DISCOBALLLIGHTPHOENIX;0;1;0;0;1;No;"39,9";"40,6";"68,95";;"49,62";"68,95";"0,28751269035533";"0,009955663039097";;08/07/2025;S;S;N;N;LIQUIDACION;8435427403745;;"39,9";"40,6";"68,95"
ALMACEN REPARACIONES;ARBE STOLANIC SL;NINGUNA;00003 - Cocinas;00002 - Cocina;00002 - Mobiliario;00005 - Encimera; -;Cocinas;;04775000000005;SLIM PUSH CONTROL 4.0;;0;1;1;0;2;No;"113,75";"113,75";"211,76";;;;"0,350030695126558";"0,350030695126558";08/01/2026;30/09/2025;S;N;S;S;VENDER;;;"113,75";"113,75";"211,76"
ALMACEN REPARACIONES;ARISTON IBERICA SLU;NINGUNA;00002 - Electrodomesticos;00006 - Gran Electrodoméstico;00008 - Calentadores de Agua;00001 - Calentadores; -;Gran Electrodoméstico;6395110;01521001010001;TERMO ELECTRICO 30 L.ANDRIS R 30 ES EU ARISTON 3100337;3100337;0;0;-1;0;-1;No;"105,66";"109,15";"198,57";;;;"0,334886941632674";"0,334886941632674";16/02/2024;09/12/2025;S;N;N;N;ULTIMAS UNIDADES;5414849549005;3;0;0;0
ALMACEN REPARACIONES;AUXILIAR DE TABLEROS MECANIZADOS SL;ARM;00001 - Muebles;00051 - Camas juveniles;00002 - Modular;00001 - Armarios; -;Dormitorios Juveniles;6350886;01493001010044;ARYA ARMARIO 2P CORREDERAS 150 BLANCO ARTIK  ARM150A;ARM150A;0;1;0;0;1;No;"171,86";"171,52";"339,01";;"305,11";"339,01";"0,387808029261674";"0,319788928583134";30/12/2025;13/01/2026;S;N;S;N;OFERTA STOCK;8423490265094;;"171,86";"171,52";"339,01"
ALMACEN REPARACIONES;AUXILIAR DE TABLEROS MECANIZADOS SL;CLASS;00001 - Muebles;00056 - Auxiliares;00001 - Mueble Auxiliar;00011 - Zapateros; -;Mueble Auxiliar;;01493001010027;ZAPATERO CLASS 4 PUERTAS 30 PARES R.CANADIAN/BLANCO;017818F;0;3;3;0;6;No;"59,79";"58,83";"116,9";;109;"116,9";"0,391066723695466";"0,346933027522936";03/02/2026;09/02/2026;S;N;S;N;OFERTA STOCK;8423490266749;;"179,37";"176,49";"350,7"
ALMACEN REPARACIONES;AUXILIAR DE TABLEROS MECANIZADOS SL;ETHNA;00001 - Muebles;00052 - Salón;00002 - Salón comedor;00104 - Aparadores; -;Salón;6309628;01493001010037;APARADOR 3 PUERTAS ETHNA BLANCO ARTIK/NATUR;0E6608A;0;1;1;0;2;No;"66,16";"66,16";129;;119;129;"0,379429457364341";"0,327280672268908";08/01/2025;15/12/2025;S;N;N;N;LIQUIDACION;8423490268354;;"66,16";"66,16";129
ALMACEN REPARACIONES;AUXILIAR DE TABLEROS MECANIZADOS SL;JULIA;00001 - Muebles;00052 - Salón;00002 - Salón comedor;00001 - Muebles tv; -;Salón;;01493001010050;JULIA  PLUS SALON  TV 220 ROBLE NODI/BL.ARTIK 016647W;016647W;0;1;0;0;1;No;"87,18";"85,61";179;;169;179;"0,421295530726257";"0,387052662721893";26/09/2025;30/01/2026;S;N;S;N;OFERTA STOCK;8423490267555;;"87,18";"85,61";179
ALMACEN REPARACIONES;AUXILIAR DE TABLEROS MECANIZADOS SL;LYRA;00001 - Muebles;00056 - Auxiliares;00001 - Mueble Auxiliar;00006 - Mesas;00001 - Mesas de centro;Mueble Auxiliar;;01493001010031;MESA DE CENTRO LYRA NORDIC OAK/ARTIK WHITE;011644W;0;0;-1;0;-1;No;"30,77";"30,77";"60,9";;"54,9";"60,9";"0,388642036124795";"0,321826958105647";16/08/2025;24/01/2026;S;N;S;N;OFERTA STOCK;8423490268262;;0;0;0
ALMACEN REPARACIONES;AUXILIAR DE TABLEROS MECANIZADOS SL;NINGUNA;00001 - Muebles;00051 - Camas juveniles;00001 - Convencional;00012 - Librerías juveniles; -;Dormitorios Juveniles;;01493001010026;ACCESORIO  C INVENTARIABLE;INV1493;0;5;5;0;10;No;0;0;0;;;;;;21/01/2026;;S;N;S;S;VENDER;;;0;0;0
ALMACEN REPARACIONES;AUXILIAR DE TABLEROS MECANIZADOS SL;NINGUNA;00001 - Muebles;00051 - Camas juveniles;00002 - Modular;00001 - Armarios; -;Dormitorios Juveniles;6385130;01493001010006;"ARMARIO 2P CORREDERAS BLANCO 2,00 X 1,00 X 0,50  MAX019O";MAX019O;0;4;2;0;6;No;"82,2";"80,45";169;;"152,1";169;"0,423997041420118";"0,35999671268902";27/09/2025;12/02/2026;S;N;S;N;OFERTA STOCK;8423490262901;;"328,8";"321,8";676
ALMACEN REPARACIONES;AUXILIAR DE TABLEROS MECANIZADOS SL;REACONDICIONADO;00001 - Muebles;00056 - Auxiliares;00001 - Mueble Auxiliar;00011 - Zapateros; -;Mueble Auxiliar;;01493001010049;ZAPATERO 3 PUERTAS (18 PARES)ROBLE/BLANCO  LC0877R REACONDICIONADO C;LC0877R;0;1;0;0;1;No;"36,18";"36,18";"59,9";;"48,16";"59,9";"0,269151919866444";"0,090992524916944";;;S;N;N;N;LIQUIDACION;;1;"36,18";"36,18";"59,9"
ALMACEN REPARACIONES;AUXILIAR DE TABLEROS MECANIZADOS SL;TOP;00001 - Muebles;00051 - Camas juveniles;00002 - Modular;00001 - Armarios; -;Dormitorios Juveniles;;01493001010043;WARD.A ARMARIO 2P CORREDERAS ANCHAS BLANCO BRILLO  TOP020BO;TOP020BO;0;0;-2;0;-2;No;"122,71";"117,69";239;;"215,1";239;"0,40416359832636";"0,337959553695955";16/12/2024;30/01/2026;S;N;S;N;OFERTA STOCK;8423490259888;;0;0;0
ALMACEN REPARACIONES;AYM ROMERO SL;NINGUNA;00003 - Cocinas;00001 - Baño;00002 - Complementos;00099 - Accesorios; -;Baño;;01553001010438;ACCESORIO  INVENTARIABLE;INV1553;0;1;1;0;2;No;0;0;0;;;;;;05/12/2024;;S;N;S;S;VENDER;;;0;0;0
ALMACEN REPARACIONES;AYM ROMERO SL;NINGUNA;00003 - Cocinas;00001 - Baño;00003 - Sanitarios;00006 - Griferia baño; -;Baño;;04471001010101;GRIFERÍA DE COCINA CONSTANZA GCE005;GCE005;0;0;-1;0;-1;No;"103,8";"103,8";173;;;;"0,274";"0,274";27/06/2025;08/07/2025;S;N;S;S;VENDER;8435668004879;;0;0;0
ALMACEN REPARACIONES;BABYLISS IBERICA S.L.U.;BABYLISS;00002 - Electrodomesticos;00007 - Pequeño Electrodoméstico;00002 - Aseo;00010 - Planchas Pelo; -;Pequeño Electrodoméstico;6314042;01358001010015;RIZADOR AUTOMATICO BABYLISS C2663PE;C2663PE;0;1;1;0;2;No;"52,98";"42,98";"91,55";;"49,9";"91,55";"0,43194101583834";"-0,042200400801603";;22/06/2023;S;S;N;N;LIQUIDACION;;2;"52,98";"42,98";"91,55"
ALMACEN REPARACIONES;BABYLISS IBERICA S.L.U.;BABYLISS;00002 - Electrodomesticos;00007 - Pequeño Electrodoméstico;00002 - Aseo;00011 - Corta pelo; -;Pequeño Electrodoméstico;6313911;01358001010014;CORTAPELOS CON CABLE BABILYSS E695E;E695E;0;1;1;0;2;No;"16,14";"13,3";"20,9";;;;"0,23";"0,23";09/12/2025;11/12/2025;S;S;N;S;NO COLECCION;3030050067705;;"16,14";"13,3";"20,9"
ALMACEN REPARACIONES;BADA BAQIANG(TIANJIN)COMMERCE & TRA;NINGUNA;00001 - Muebles;00057 - Asientos;00002 - Sofás;00013 - Sofás cama; -;Asientos;5953584-34860;01317001010003;"SOFA CAMA SIST. CLIC-CLAC POLO-FACTORY QLM-58,#ACABADO EN 271 PU ROJO";QLM-58;0;1;1;0;2;No;"118,41";"118,41";349;;119;259;"0,58946676217765";"-0,204000840336134";;;S;S;N;N;LIQUIDACION;2000059535841;2;"118,41";"118,41";349
ALMACEN REPARACIONES;"BAZHOU ANGUS TRADING CO, LTD";ASTOR;00001 - Muebles;00057 - Asientos;00002 - Sofás;00015 - Sillas despacho; -;Asientos;6384380;01495001010002;SILLA OFICINA NEGRO ASTOR 802-1;802-1;0;1;1;0;2;No;"57,45";"57,33";199;;"77,9";199;"0,651410552763819";"0,109508344030809";26/02/2024;06/02/2025;S;N;N;N;LIQUIDACION;;2;"57,45";"57,33";199
ALMACEN REPARACIONES;"BAZHOU ANGUS TRADING CO, LTD";CLAVIN;00001 - Muebles;00057 - Asientos;00002 - Sofás;00015 - Sillas despacho; -;Asientos;6384383;01495001010019;"SILLON GAMMING CLAVIN Y830 TELA,#ACABADO EN GRIS 35 AZUL 40";Y830-9;0;2;2;0;4;No;"49,04";"53,71";109;;"72,9";199;"0,403769724770642";"0,108517146776406";26/02/2024;18/09/2025;S;N;N;N;LIQUIDACION;;2;"98,08";"107,42";218
ALMACEN REPARACIONES;"BAZHOU ANGUS TRADING CO, LTD";DENIS;00001 - Muebles;00057 - Asientos;00002 - Sofás;00015 - Sillas despacho; -;Asientos;6384378;01495001010000;SILLA OFICINA NEGRO DENIS 294H;294H;0;0;-1;0;-1;No;"23,86";"23,86";"69,9";;"35,9";"69,9";"0,586972818311874";"0,195805013927577";;28/09/2024;S;N;N;N;LIQUIDACION;8435676706246;2;0;0;0
ALMACEN REPARACIONES;BAZHOU HETAI FURNITURE;NINGUNA;00001 - Muebles;00056 - Auxiliares;00001 - Mueble Auxiliar;00099 - Acc. Auxiliar; -;Mueble Auxiliar;6340438-51533;01402001010034;"APARADOR 3 P.180X42X97 CM  19016,#ACABADO EN CHAPA ROBLE PATA NEGRA";19016;0;0;-1;0;-1;No;"160,95";"160,95";509;;219;509;"0,617388015717092";"0,110732876712329";;14/02/2025;S;S;N;N;LIQUIDACION;8435676701500;2;0;0;0
ALMACEN REPARACIONES;BAZHOU HETAI FURNITURE;NINGUNA;00001 - Muebles;00056 - Auxiliares;00001 - Mueble Auxiliar;00099 - Acc. Auxiliar; -;Mueble Auxiliar;6340464-51535;01402001010040;"APARADOR 180X40X79CM  1903 NOGAL,#ACABADO EN CHAPA NOGAL PUERTA PU PINTADA TIR.LATON PATAS ROBL";1903 NOGAL;0;1;1;0;2;No;"190,01";"190,01";599;;259;599;"0,616173455759599";"0,112308494208494";;12/08/2025;S;S;N;N;LIQUIDACION;8435676701579;"2,59";"190,01";"190,01";599
ALMACEN REPARACIONES;"BEKO ELECTRONICS ESPAÑA, S.L.";GRUNDIG;00002 - Electrodomesticos;00006 - Gran Electrodoméstico;00001 - Coccion;00002 - Hornos Empotrables; -;Gran Electrodoméstico;6397310;04393001010010;HORNO PROLOGUE GUIA TELESC.PIROLITICO VAPOR A+ GRUNDIG GEBD11300BP;GEBD11300BP;0;1;-2;0;-1;No;"270,65";"280,13";"521,89";;399;"521,88";"0,350519649734618";"0,150482957393484";03/06/2025;28/11/2025;S;N;S;N;OFERTA;4013833048381;"2,1";"270,65";"280,13";"521,89"
ALMACEN REPARACIONES;"BEKO ELECTRONICS ESPAÑA, S.L.";GRUNDIG;00002 - Electrodomesticos;00006 - Gran Electrodoméstico;00001 - Coccion;00002 - Hornos Empotrables; -;Gran Electrodoméstico;;04393001010024;HORNO MULTIFUNCION INOX 72 LITROS CLASE A+ GEBM11301XC GRUNDIG;GEBM11301XC;0;1;0;0;1;No;"184,35";"192,67";"394,81";;329;"394,81";"0,409511663838302";"0,291396048632219";10/02/2026;09/02/2026;S;N;S;S;EXCLUSIVO;4013833048138;"2,3";"184,35";"192,67";"394,81"
ALMACEN REPARACIONES;"BEKO ELECTRONICS ESPAÑA, S.L.";GRUNDIG;00002 - Electrodomesticos;00006 - Gran Electrodoméstico;00003 - Lavado;00001 - Lavadoras; -;Gran Electrodoméstico;;04393001010023;LAVADORA 10KG 1400 RPM CLASE A INVERTER VAPOR GW7P5104110W GRUNDIG;GW7P5104110W;0;0;-2;0;-2;No;"276,75";"284,09";"583,8";;479;583;"0,41118722165125";"0,282361377870564";10/02/2026;04/02/2026;S;N;S;N;OFERTA;4013833063636;"3,42";0;0;0
ALMACEN REPARACIONES;"BEKO ELECTRONICS ESPAÑA, S.L.";GRUNDIG;00002 - Electrodomesticos;00006 - Gran Electrodoméstico;00003 - Lavado;00002 - Lavavajillas; -;Gran Electrodoméstico;6364244;04393001010004;LAVAVAJILLAS 14 SERVICIOS 60 CLASE E GRUNDIG GNFP3450X;GNFP3450X;0;1;1;0;2;No;"261,74";"252,18";"435,77";;"321,28";"435,77";"0,299773274892719";"0,050243401394422";;17/05/2024;S;S;N;N;LIQUIDACION;4013833046349;0;"261,74";"252,18";"435,77"
ALMACEN REPARACIONES;"BEKO ELECTRONICS ESPAÑA, S.L.";GRUNDIG;00002 - Electrodomesticos;00006 - Gran Electrodoméstico;00003 - Lavado;00002 - Lavavajillas; -;Gran Electrodoméstico;;04393001010015;LAVAVAJILLAS 60CM PROLOGUE CLASE C GRUNDIG GNFP3630WB;GNFP3630WB;0;0;-1;0;-1;No;"268,58";"275,47";"556,45";;"483,45";"556,45";"0,40099074490071";"0,310541524459613";22/09/2025;19/12/2025;S;N;S;S;EXCLUSIVO;4013833052968;;0;0;0
ALMACEN REPARACIONES;"BEKO ELECTRONICS ESPAÑA, S.L.";GRUNDIG;00002 - Electrodomesticos;00006 - Gran Electrodoméstico;00005 - Extraccion de Humos;00001 - Campanas; -;Gran Electrodoméstico;6375034;04393001010009;CAMPANA 90CM T-INVERTIDA PROLOGUE CLASE A GRUNDIG GDKP5464BBSC;GDKP5464BBSC;0;0;-1;0;-1;No;"189,42";"189,42";"382,63";;"315,35";"382,63";"0,400992603820924";"0,27319422863485";28/10/2025;30/10/2025;S;N;S;S;EXCLUSIVO;4013833053927;"2,3";0;0;0
ALMACEN REPARACIONES;"BEKO ELECTRONICS ESPAÑA, S.L.";OUTLET;00002 - Electrodomesticos;00006 - Gran Electrodoméstico;00004 - Secado;00001 - Secadoras; -;Gran Electrodoméstico;;04393001010028;SECADORA 9KG BOMBA DE CALOR A+++ WIFI GT55924CW GRUNDIG ***OUTLET***;;0;0;-1;0;-1;No;"348,36";"348,36";682;;"443,81";682;"0,381941935483871";"0,05023410919087";;08/12/2025;S;N;N;N;LIQUIDACION;;0;0;0;0
ALMACEN REPARACIONES;"BLISS SOFAS, S.L.";NINGUNA;00001 - Muebles;00057 - Asientos;00002 - Sofás; -; -;Tapiceria;;03886002000196;ACCESORIO C INVENTARIABLE;3886INV;0;1;1;0;2;No;0;0;0;;;;;;22/10/2025;;S;N;S;S;VENDER;;;0;0;0
ALMACEN REPARACIONES;"BSH ELECTRODOMESTICOS ESPAÑA,S.A.";BALAY;00002 - Electrodomesticos;00006 - Gran Electrodoméstico;00001 - Coccion;00003 - Encimeras; -;Gran Electrodoméstico;6248014;04343001010013;ENCIMERA BALAY INDUCCION BISELADA 3 F. ZONA 28 CM 7400 W 3EB965LR;3EB965LR;0;0;-1;0;-1;No;"264,84";"283,43";"546,98";;429;547;"0,373011261837727";"0,200582051282051";02/02/2026;11/02/2026;S;N;S;S;COLECCIÓN Y FOLLETO;4242006254377;;0;0;0
ALMACEN REPARACIONES;"BSH ELECTRODOMESTICOS ESPAÑA,S.A.";BALAY;00002 - Electrodomesticos;00006 - Gran Electrodoméstico;00001 - Coccion;00003 - Encimeras; -;Gran Electrodoméstico;6380238;04343001010197;ENCIMERA BALAY VITROCERAMICA 3 FUEGOS TACTIL 1 ZONA 28 CM 3EB715ER;3EB715ER;0;0;-1;0;-1;No;145;145;"270,12";;229;"270,12";"0,350473863468088";"0,233842794759825";11/02/2026;07/02/2026;S;N;S;S;COLECCION;4242006292102;;0;0;0
ALMACEN REPARACIONES;"BSH ELECTRODOMESTICOS ESPAÑA,S.A.";BALAY;00002 - Electrodomesticos;00006 - Gran Electrodoméstico;00001 - Coccion;00004 - Microondas integrable; -;Gran Electrodoméstico;6369520;04343001010164;MICROONDAS BALAY ENCASTRABLE SIN MARCO 20 L. CRISTAL BLANCO CON GRILL 3CG5172B2;3CG5172B2;0;1;1;0;2;No;"180,01";"180,04";"281,26";;;;"0,225455450472872";"0,225455450472872";22/01/2026;22/01/2026;S;N;S;S;VENDER;4242006297978;;"180,01";"180,04";"281,26"
ALMACEN REPARACIONES;"BSH ELECTRODOMESTICOS ESPAÑA,S.A.";BALAY;00002 - Electrodomesticos;00006 - Gran Electrodoméstico;00002 - Frio;00003 - Combinados; -;Gran Electrodoméstico;6338585;04343001010068;FRIGORIFICO BALAY COMBI 203 X 60 CLASE-E NO-FROST INOX ANTIHUELLAS 3KFE763XI;3KFE763XI;0;0;-1;0;-1;No;460;"465,52";865;;599;865;"0,348810173410405";"0,059634056761269";24/12/2024;02/02/2026;S;N;N;N;ULTIMAS UNIDADES;4242006289911;6;0;0;0
ALMACEN REPARACIONES;"BSH ELECTRODOMESTICOS ESPAÑA,S.A.";BALAY;00002 - Electrodomesticos;00006 - Gran Electrodoméstico;00002 - Frio;00003 - Combinados; -;Gran Electrodoméstico;6338591;04343001010070;FRIGORIFICO BALAY COMBI 186X60 CLASE-E NO-FROST BLANCO 3KFE563WI;3KFE563WI;0;0;-1;0;-1;No;410;390;"726,57";;"665,1";"726,57";"0,350509930220075";"0,290482634190347";30/09/2025;07/11/2025;S;N;S;S;COLECCION;4242006290702;;0;0;0
ALMACEN REPARACIONES;"BSH ELECTRODOMESTICOS ESPAÑA,S.A.";BALAY;00002 - Electrodomesticos;00006 - Gran Electrodoméstico;00002 - Frio;00003 - Combinados; -;Gran Electrodoméstico;6385222;04343001010209;COMBINADO 203X60 NOFROST PUERTAS CRISTAL BLANCO C BALAY 3KFC869BI;3KFC869BI;0;0;-1;0;-1;No;799;799;1249;;;;"0,225948759007206";"0,225948759007206";02/02/2026;02/02/2026;S;N;S;S;VENDER;4242006297749;;0;0;0
ALMACEN REPARACIONES;"BSH ELECTRODOMESTICOS ESPAÑA,S.A.";BALAY;00002 - Electrodomesticos;00006 - Gran Electrodoméstico;00003 - Lavado;00002 - Lavavajillas; -;Gran Electrodoméstico;6249386;04343001010015;"LAVAVAJILLAS BALAY CLASE-E 13 SERVICIOS DISPLAY ACERO 3ª BANDEJA 9,5 L. 3VS572IP";3VS572IP;0;0;-2;0;-2;No;"309,81";"296,17";577;;469;577;"0,378915597920277";"0,235894029850746";06/02/2026;09/02/2026;S;N;S;S;COLECCION;4242006267513;0;0;0;0
ALMACEN REPARACIONES;"BSH ELECTRODOMESTICOS ESPAÑA,S.A.";BALAY;00002 - Electrodomesticos;00006 - Gran Electrodoméstico;00003 - Lavado;00002 - Lavavajillas; -;Gran Electrodoméstico;;04343001010251;LAVAVAJILLAS BALAY INTEGRABLE TOTAL CLASE-E 12 CUB. HC 1/2 CARGA NEGRO  3VF5012NP;3VF5012NP;0;0;-1;0;-1;No;"298,08";296;469;;;;"0,236332622601279";"0,236332622601279";13/01/2026;04/12/2025;S;N;S;S;VENDER;4242006310196;;0;0;0
ALMACEN REPARACIONES;"BSH ELECTRODOMESTICOS ESPAÑA,S.A.";BALAY;00002 - Electrodomesticos;00006 - Gran Electrodoméstico;00004 - Secado;00001 - Secadoras; -;Gran Electrodoméstico;;04343001010252;"SECADORA BALAY 9 KG BOMBA CALOR, A++, 60 CM, BLANCA PUERTA DE CRISTAL PAUSA + CARGA 3SB090B";3SB090B;0;1;0;0;1;No;400;"413,11";"822,95";;;;"0,392596026490066";"0,392596026490066";21/01/2025;01/09/2025;S;N;N;N;ULTIMAS UNIDADES;4242006302238;0;400;"413,11";"822,95"
ALMACEN REPARACIONES;"BSH ELECTRODOMESTICOS ESPAÑA,S.A.";BALAY;00002 - Electrodomesticos;00006 - Gran Electrodoméstico;00005 - Extraccion de Humos;00001 - Campanas; -;Gran Electrodoméstico;6314783;04343001010048;CAMPANA BALAY DECORATIVA T INVERTIDA 90 CM 722 M3/H ACERO 3BC997GX;3BC997GX;0;0;-1;0;-1;No;"284,13";"284,13";"443,82";;;;"0,225367716641882";"0,225367716641882";04/12/2025;22/12/2025;S;N;S;S;VENDER;4242006282974;;0;0;0
ALMACEN REPARACIONES;"BSH ELECTRODOMESTICOS ESPAÑA,S.A.";BALAY;00002 - Electrodomesticos;00006 - Gran Electrodoméstico;00005 - Extraccion de Humos;00001 - Campanas; -;Gran Electrodoméstico;;04343001010259;CAMPANA BALAY INTEGRABLE 60 CM 620 M3/H NEGRA 3BD866MN;3BD866MN;0;0;-1;0;-1;No;228;232;365;;;;"0,230904109589041";"0,230904109589041";10/02/2026;10/02/2026;S;N;S;S;VENDER;4242006308421;;0;0;0
ALMACEN REPARACIONES;"BSH ELECTRODOMESTICOS ESPAÑA,S.A.";BOSCH;00002 - Electrodomesticos;00006 - Gran Electrodoméstico;00001 - Coccion;00002 - Hornos Empotrables; -;Gran Electrodoméstico;6340118;04342001010041;HORNO MULTIFUNCION CLASE F BOSCH HBA512ES0;HBA512ES0;0;1;0;0;1;No;"282,55";"255,09";466;;;;"0,337641845493562";"0,337641845493562";16/09/2024;26/02/2025;S;N;N;N;EXPOSICIÓN;4242005207855;0;"282,55";"255,09";466
ALMACEN REPARACIONES;"BSH ELECTRODOMESTICOS ESPAÑA,S.A.";BOSCH;00002 - Electrodomesticos;00006 - Gran Electrodoméstico;00002 - Frio;00003 - Combinados; -;Gran Electrodoméstico;6343166;04342001010045;FRIGORIFICO BOSCH COMBI 186 X 60 CLASE-E INOX ANTIHUELLA NF VITAFRESH  KGN36VIEA;KGN36VIEA;0;0;-1;0;-1;No;"457,38";"457,38";"837,07";;;;"0,338848841793398";"0,338848841793398";09/07/2025;16/10/2025;S;N;N;N;ULTIMAS UNIDADES;4242005196029;;0;0;0
ALMACEN REPARACIONES;"BSH ELECTRODOMESTICOS ESPAÑA,S.A.";BOSCH;00002 - Electrodomesticos;00006 - Gran Electrodoméstico;00002 - Frio;00003 - Combinados; -;Gran Electrodoméstico;;04342001010180;FRIGORIFICO COMBINADO INTEGRABLE 194 CM CLASE D  BOSCH KBN96ADD0;KBN96ADD0;0;0;-1;0;-1;No;"1238,03";"1341,94";"2357,68";"1043,2";1597;"2357,68";"0,311294408062163";"-0,016748528490921";03/02/2026;05/08/2025;S;N;S;S;EXPOSICIÓN;4242005375158;;0;0;0
ALMACEN REPARACIONES;"BSH ELECTRODOMESTICOS ESPAÑA,S.A.";BOSCH;00002 - Electrodomesticos;00006 - Gran Electrodoméstico;00003 - Lavado;00001 - Lavadoras; -;Gran Electrodoméstico;6388896;04342001010143;LAVADORA BOSCH 8 KG 1400 RPM (E) CLASE-A ECOSILENCE PAUSA + CARGA WUU28T64ES;WUU28T64ES;0;0;-1;0;-1;No;303;"305,33";"627,89";;499;"627,9";"0,411601872939528";"0,259620641282565";05/02/2026;07/02/2026;S;N;S;S;EXCLUSIVO;4242005348923;"3,84";0;0;0
ALMACEN REPARACIONES;"BSH ELECTRODOMESTICOS ESPAÑA,S.A.";BOSCH;00002 - Electrodomesticos;00007 - Pequeño Electrodoméstico;00003 - Hogar;00011 - Aspiradores; -;Pequeño Electrodoméstico;6348613;04345001010005;"ASPIRADOR ESCOBA 24,6V BOSCH BCH3P210";BCH3P210;0;1;1;0;2;No;"163,12";"50,05";"86,5";;"67,3";"86,5";"0,299878612716763";"0,100141158989599";;;S;S;N;N;LIQUIDACION;4242005110728;;"163,12";"50,05";"86,5"
ALMACEN REPARACIONES;"BSH ELECTRODOMESTICOS ESPAÑA,S.A.";NINGUNA;00002 - Electrodomesticos;00006 - Gran Electrodoméstico;00003 - Lavado;00002 - Lavavajillas; -;Gran Electrodoméstico;6354714;04343001010117;LAVAVAJILLAS 060 INTEGRABLE D (COCINA ALMERIA N 1) BALAY 3VH5330NA;3VH5330NA;0;1;0;0;1;No;"507,97";"424,17";"799,58";;;;"0,358105880587308";"0,358105880587308";;;S;S;N;N;LIQUIDACION;2000063547144;;"507,97";"424,17";"799,58"
